userid,amount,usercurrencyamount,usercurrencycode,provider,countrycode,market,coins
5e167bcd-5fa9-4f67-bcab-20eade3d2e9b,2.91,2.88,usd,amazon,us,us,4228
17adebab-f950-4bb9-9abc-b0903e4b37b8,0.41,0.41,usd,amazon,us,ios-us,456
b22a5527-5851-4e37-b761-770d2ba4f66f,2.27,2.24,usd,paypal,us,us-staging,1134
166c8c42-851c-485f-bf9f-ac8a3a1a7bd0,0.25,0.25,usd,amazon,us,ios-us,855
3eba2d11-b481-468f-9cdd-af881939cb2c,2.35,2.27,usd,paypal,us,ios-us,975
4ff80b8a-dd27-47db-978c-a77e9744b06c,0.72,0.72,usd,amazon,us,ios-us,1545
4ff80b8a-dd27-47db-978c-a77e9744b06c,0.24,0.24,usd,paypal,us,ios-us,1545
2a677da4-5159-41a8-9886-2988709afb3d,2.12,2.05,usd,paypal,us,us,1095
22f51465-c65b-4014-8c46-30336c7ff804,2.97,2.93,usd,paypal,us,us,690
186449a6-02a1-4a5e-b564-52281a8b7d46,2.04,2.0,usd,paypal,us,ios-us,2115
44cbdebe-203b-4544-ac14-03044dbf5b02,2.19,2.01,usd,paypal,us,ios-us,360
5c0fb36b-37a5-4537-9c60-5b540ea07603,0.73,0.73,usd,paypal,us,ios-us,1815
03ad0a88-5e61-4569-bb1a-6d8d26104d08,2.78,2.75,usd,paypal,us,ios-us,630
ed5f0239-61ca-4759-8f80-7de14fa01971,0.35,0.35,usd,paypal,us,ios-us,1050
052823f0-e8ff-40d5-9da5-6e8cc5770c6e,5.18,5.07,usd,paypal,us,ios-us,2010
c0a85cc5-341f-41cf-8195-dbda9f3410c3,2.5,2.47,usd,paypal,us,ios-us,705
a4e94e74-ec9a-46a6-bf11-0e0022353a1f,2.96,2.9,usd,paypal,us,ios-us,270
bbb10d09-52e5-4f72-bb43-a3bcf4ae8049,1.56,1.55,usd,amazon,us,us,1410
0e5e5ce7-3e13-4fe1-a525-10a0f859ea8f,2.22,2.18,usd,paypal,us,ios-us,1590
43eaf3e4-9e69-45b0-a9f8-b52b2c2967f3,1.82,1.81,usd,amazon,us,ios-us,150
e13e1373-2465-4799-b4a2-4794433a95a3,2.49,2.49,usd,paypal,us,ios-us,795
9d889bb4-a312-41ca-8788-eb68033d9ffc,2.06,2.01,usd,paypal,us,ios-us,435
b68a8720-7e66-42f5-ac52-feef0ef0057c,1.27,1.24,usd,paypal,us,ios-us,60
ea7a5071-e3a8-4bbf-886d-6b7f6e65ab0b,1.28,1.28,usd,amazon,us,ios-us,360
ea7a5071-e3a8-4bbf-886d-6b7f6e65ab0b,0.84,0.84,usd,paypal,us,ios-us,360
e0b30ca3-8b42-48b1-acbf-3d33832bd0b0,1.92,1.92,usd,paypal,us,ios-us,10860
448dd893-9d5b-46c3-abc6-af4e24c1b326,2.83,2.82,usd,amazon,us,ios-us,1710
b68c7f5b-b553-4dd2-9e19-c677be306a99,0.15,0.15,usd,paypal,us,ios-us,100
17ebc70a-1700-4a93-993e-94dc8d933ea0,2.24,2.19,usd,paypal,us,ios-us,22000
1a07e2f1-cd7f-41bf-bce9-1366fdfe0257,2.82,2.71,usd,paypal,us,ios-us,8330
8f808926-f0e5-48a7-ab3f-86027151301a,3.78,3.77,usd,paypal,us,ios-us,1290
9a7c5894-2a1f-4d12-9458-83564723459f,2.56,2.53,usd,paypal,us,ios-us,100
502a41c5-0e19-4e6b-9321-1df1b618306e,3.97,3.95,usd,paypal,us,ios-us,5520
2e555f5a-24c2-4eca-bbc1-eb272e21528c,2.16,2.08,usd,paypal,us,ios-us,6300
8b0b4a68-a043-4d1d-a4ab-0d7027a6c110,2.24,2.23,usd,paypal,us,ios-us,1550
68fc2827-8e37-4dfd-af33-7239aea19545,0.56,0.56,usd,amazon,us,ios-us,7350
d4a0d22e-42ab-4715-8445-1b09797008c9,3.69,3.68,usd,paypal,us,us,28500
55fc4970-b61c-4642-93b1-6892968a4e80,2.84,2.8,usd,paypal,us,us,545160
f2ea100d-d56a-4308-a8a5-220d62566399,3.81,3.79,usd,paypal,us,ios-us,750
dbd6c8d0-0f51-4e1c-99dd-95888596db8c,2.26,2.23,usd,paypal,us,ios-us,35700
f4b615b8-c206-4ec9-bc48-9fcc21387fc3,2.06,2.05,usd,paypal,us,ios-us,13100
3dd30a30-1f03-4ea6-bc82-8ad6dbdd2f5a,2.14,2.13,usd,paypal,us,ios-us,7410
4872dd3f-28da-4b5d-85c6-7268a9bad847,6.46,6.33,usd,paypal,us,us,949850
0bd1400d-31e2-431e-8e92-22626bb30f94,9.61,9.55,usd,paypal,us,us,220720
3b4758f7-20e9-4df8-bcc7-4ae36770bf32,1.27,1.27,usd,paypal,us,ios-us,4350
532c30bc-f1b3-40cf-8289-7b97ed38ba6e,0.6,0.6,usd,amazon,us,ios-us,32900
1677fc02-660b-45cb-86e7-ad7b1159e2e7,4.05,4.01,usd,paypal,us,us,103890
f0a04dbc-5cce-495e-a72c-58cab639c081,2.09,2.09,usd,paypal,us,us-staging,1133250
ca85e68a-aa00-4f19-a1f7-784f6596e017,3.62,3.6,usd,paypal,us,us,483380
8b6100fe-8f52-48cc-8745-ba7228e4d356,0.73,0.73,usd,amazon,us,ios-us,35540
4dc8ba03-d3a2-40ff-9638-9c37e7878d2a,1.57,1.57,usd,amazon,us,ios-us,7410
4dc8ba03-d3a2-40ff-9638-9c37e7878d2a,0.29,0.29,usd,ukraine,us,ios-us,7410
7046ef54-965d-4ff9-a669-5f51a12e5856,3.7,3.69,usd,paypal,us,ios-us,14850
48a7de0c-ceee-417d-9747-55ae00fed5ea,4.46,4.26,usd,paypal,us,us,31720
3dd37656-6f2b-4509-a535-81f12808c972,2.93,2.93,usd,paypal,us,ios-us,155
232ab4ca-be4d-40dd-b401-2a914fff8a76,1.1,1.09,usd,amazon,us,us,90
8579edc6-78a1-4d08-ac80-7efa4b57ba35,2.17,2.03,usd,paypal,us,ios-us,315
e1241a84-8765-495b-9301-bd6ffce04dc4,1.89,1.84,usd,paypal,us,ios-us,155
52a2ad92-bb37-41d5-a552-f61473c38ae8,2.4,2.38,usd,paypal,us,ios-us,50
6c702790-625c-47c9-9da0-7e0e2629db57,2.07,2.05,usd,paypal,us,ios-us,40
6c702790-625c-47c9-9da0-7e0e2629db57,2.13,2.13,usd,amazon,us,ios-us,40
af483769-6014-4ba2-ad8c-2bd1e4bd048c,4.95,4.77,usd,paypal,us,us,36
6b5762d9-70bd-4b3a-a31d-5037674023f3,3.24,3.23,usd,paypal,us,us,486
ac90babd-2235-49ee-b7f7-8591acb43c06,10.15,9.92,usd,paypal,us,us-staging,1256
8e295eb1-e60b-43d3-8e4f-0efcd313ba96,2.3,2.26,usd,paypal,us,us-staging,1914
5be2b3b6-fab6-4aad-9372-9cdb76026021,2.13,2.06,usd,paypal,us,us,1298
3f664a37-a99d-4db2-9813-c4ceb8e34429,2.07,2.0,usd,paypal,us,us,4650
6afcefdd-b44d-4d3b-95a0-99e9df782e90,2.3,2.29,usd,paypal,us,us,138
3d4727e3-b2b5-4fd8-b5cf-a7cd6fa34a45,2.35,2.34,usd,paypal,us,us,1094
fcd42030-f128-439d-981e-7fd089577ee1,5.11,5.06,usd,paypal,us,us,2202
8a964ec5-7d7e-4be7-add6-e52694c2b8c7,8.08,8.0,usd,google_play,us,us-staging,1194
86dc1c95-1d5e-4040-bbcc-a55e902a2173,2.17,2.12,usd,paypal,us,us,1850
e3cd4657-1ed6-4f0b-9af0-d60e16ef4c04,0.61,0.6,usd,amazon,us,us,7370
ab3f1753-091b-4463-98dc-1f70fe7660be,6.02,6.0,usd,paypal,us,us-staging,168
f1a71969-fd5b-405c-a6e7-6883cfc12535,3.56,3.53,usd,paypal,us,us-staging,1704
41058d0e-366a-471c-9835-669d9cdfac3a,5.55,5.41,usd,paypal,us,us-staging,1662
004fcbf2-761c-4335-97d1-5fe0ee054d66,2.2,2.15,usd,paypal,us,us-staging,224
f08fdbb1-2482-4061-b1d0-a1f60a898bdd,1.83,1.83,usd,paypal,us,us-staging,1920
3b629389-4dc8-4319-8c0c-999f0626e96b,5.02,4.99,usd,paypal,us,us-staging,254
3a12db76-5db5-4530-8c3c-ad980742ac4a,2.25,2.23,usd,paypal,us,us,2224
868ab657-f543-4d17-8a4c-5a088b1623db,2.3,2.27,usd,paypal,us,us-staging,174
b3aabecf-bb19-4a24-a971-f01ee6378ad2,2.67,2.58,usd,paypal,us,us,766
eec7a072-59e4-45d6-b5ef-d28992aa42a6,2.07,2.03,usd,paypal,us,us,938
02f02f44-ee43-452f-b775-cfdcf55f88b9,6.72,6.69,usd,paypal,us,us-staging,2778
58cd514f-af78-43c6-9263-b60be0e051f5,2.28,2.26,usd,paypal,us,us,1544
02b8cbb6-1766-45fd-ba10-75eaf20cb893,0.53,0.48,usd,amazon,us,us-staging,652
8a37e7ce-75b0-437b-b7bc-b6862288fbfe,13.05,12.97,usd,burger_king,us,us-staging,2010
da2aeb3d-1d01-4f54-a2e8-682c90ec7ef1,2.96,2.96,usd,paypal,us,us-staging,368
6db60729-acf6-41c6-8d15-694c04424cbb,2.12,2.03,usd,paypal,us,us-staging,510
951a8ed3-8ca7-4599-a455-6cb6568c484f,2.33,2.28,usd,paypal,us,us,272
537516d7-9147-4942-bf5d-0d1ea5539379,0.31,0.3,usd,amazon,us,us-staging,122
d47376ce-d64e-498e-a45f-ba1385e8a270,0.67,0.67,usd,amazon,us,us,1602
5730ab3f-9b86-4af6-b713-e59dfc90b7da,2.14,2.07,usd,paypal,us,us,1092
8dfd8161-e47a-43dc-893d-1ba55293445a,2.1,2.03,usd,paypal,us,us,768
b7deabf0-cc13-4634-996e-222bab5e96c8,2.11,2.03,usd,paypal,us,us,1234
4e2ac1ec-6415-4be3-bde8-ee90f3197262,2.17,2.09,usd,paypal,us,us-staging,92
fce1b1ab-6d0b-4490-a9dd-7461e972c6c8,0.14,0.13,usd,amazon,us,us-staging,160
fc9c71a9-b165-45c2-96b7-94735cf9ea3a,5.57,5.27,usd,paypal,us,us,922
4627e384-2c00-4df9-8afb-0728a92a8691,0.58,0.58,usd,amazon,us,us-staging,1030
518ec63c-df52-4a55-844d-45cc79fbce29,5.06,5.01,usd,paypal,us,us-staging,8268
920c0794-7d12-4dc7-a260-536fa90c4326,2.8,2.8,usd,paypal,us,us,3258
e04d9efe-4b9e-45e8-bd03-e944e50a83ea,2.62,2.6,usd,paypal,us,us-staging,408
7e90d9d4-1d09-4b01-9d9e-62365e4b9016,2.18,2.11,usd,paypal,us,us-staging,246
9c2cad21-dc9c-40eb-b367-a1308fcc8033,3.24,3.16,usd,paypal,us,us,1284
36396db4-8629-440c-943f-fb3cc1a3ca9f,0.66,0.66,usd,paypal,us,us,674
55e672b7-96b9-4bf9-a086-82c515cfc711,2.53,2.49,usd,paypal,us,us,516
bdb70b73-f605-4288-ac8c-f79460e81609,2.41,2.35,usd,paypal,us,us,494
634c4b3d-b871-493a-8425-f6615e5ac27d,2.94,2.91,usd,paypal,us,us-staging,1672
1b56cbd1-984c-457a-a933-78c3f886cb29,0.44,0.44,usd,paypal,us,us-staging,894
b83b0cb0-52e7-48ca-aa9b-b6cf3c974262,4.61,4.57,usd,paypal,us,us,1426
c7e42e76-1a91-4e6a-881c-ff0a5208187a,1.69,1.69,usd,paypal,us,us,854
7acf0746-a951-411a-a79c-d0ebb18cc66f,4.27,4.21,usd,paypal,us,us,322
fbca00ef-5a99-4462-ab0a-24511c26778e,3.76,3.74,usd,paypal,us,us,2316
e8938572-f002-4bd7-9673-c32447ebc415,2.13,2.12,usd,paypal,us,us,1340
d3321c0a-fc80-4702-a238-60d90634549b,3.48,3.44,usd,paypal,us,us-staging,3414
df868e4b-3a66-43d1-afdb-17a1c7af998d,2.14,2.05,usd,paypal,us,us,1356
fddcb559-feb7-42f3-aa68-33730782ed32,2.16,2.11,usd,paypal,us,us-staging,2884
cd0130b4-f235-4d6e-abcb-702c79c1b4b8,1.52,1.52,usd,paypal,us,us,690
4f4da884-f8f7-4e92-9861-fd3f737a09f5,2.38,2.37,usd,paypal,us,us,234
3e1faa82-d6c6-439e-b2f4-04974233f35e,2.14,2.1,usd,paypal,us,us,1396
11961f1b-cf2b-4e8d-9ddd-5f5f818634be,2.27,2.26,usd,paypal,us,us-staging,165
8393ba71-143d-4b9a-beb8-6abdb879d7ec,2.28,2.24,usd,paypal,us,us,570
fea39fe0-07a2-4eee-b1e4-9de92e002a36,1.29,1.26,usd,amazon,us,us,85
36dc7e19-aa53-4a33-96c6-875967546231,0.13,0.13,usd,paypal,us,us,250
f96145c2-3a95-411d-b0f3-550c1e2232b1,0.4,0.37,usd,amazon,us,us-staging,140
2104103e-2503-4983-9142-33f1c5111eaa,2.1,2.05,usd,paypal,us,us,240
78dffe4d-0d02-4a3f-a261-c290536eb85a,2.13,2.06,usd,paypal,us,us,160
11e25f99-d4c8-48e7-bd69-134146e6a0e8,2.13,2.1,usd,paypal,us,us-staging,224510
cfce3e80-3e68-480d-a21a-f988207e55b9,2.46,2.44,usd,paypal,us,us,8910
7281f6c2-b3a7-4e30-86bc-05f14a2fff0b,3.36,3.36,usd,paypal,us,us-staging,9520
dbdd4e44-0f6e-4fc0-95b8-1aa1fe275e1b,2.21,2.18,usd,paypal,us,us-staging,990
ec81192f-21f2-42d3-900b-f75f4759bf17,1.29,1.29,usd,paypal,us,us-staging,1200
858a6bd6-d353-4f41-bf61-c455e3d08ffd,5.75,5.52,usd,amazon,us,us,3960
109e5b23-6f37-4350-bbae-dbe33267effd,8.51,8.38,usd,paypal,us,us-staging,573940
1114873c-e764-4758-8ce8-feddd067d250,2.04,2.03,usd,paypal,us,us,5580
e43510c5-6f32-4517-8d25-cd6aa5abfde0,2.53,2.49,usd,paypal,us,us,2040
5e0b9a80-57e6-43a2-a827-17aae9ed5a36,0.38,0.38,usd,amazon,us,us,1050
8698c3dc-3c07-43d0-8b93-a0af81016680,0.94,0.94,usd,amazon,us,us-staging,8610
ff182a5d-8e62-48b7-8861-2c876c688e46,1.26,1.26,usd,paypal,us,us,17120
bcf1de90-2f57-441e-bd67-fdf6a58d100f,3.1,3.0,usd,paypal,us,us-staging,21750
59482fed-b7e4-4dd0-9500-fc9c615ebdf3,0.31,0.31,usd,amazon,us,us,3510
2338ff9a-bd63-405a-aa9b-6ac1d5f9e5af,1.52,1.52,usd,paypal,us,us,2990
b8d341d0-92c8-45e6-98a8-ec0d138b66f7,1.21,1.21,usd,amazon,us,us-staging,20160
77de9df2-db68-4257-ac0b-15eea6bf1dcb,2.96,2.94,usd,paypal,us,us-staging,111000
06c590ef-8e72-42c3-97b7-6df72e97f316,2.13,2.12,usd,paypal,us,us-staging,6100
6350a3e0-6762-4202-823d-c2727b6a8e8a,2.39,2.36,usd,paypal,us,us,33350
4b0509c9-f432-4522-8a20-0a12682610e5,4.28,4.27,usd,paypal,us,us,2760
612fb644-0eb6-489c-8ec5-e2464d9fd57b,5.24,5.16,usd,amazon,us,us-staging,8040
3463b90f-d9bf-49ad-b82b-1f082feafcc4,0.81,0.8,usd,amazon,us,us,765
dc879e09-768b-4a50-b777-88afcdd23326,2.09,2.01,usd,paypal,us,us,3750
351cfc43-3690-4fee-bc47-c58c8b6a6387,2.3,2.22,usd,paypal,us,us,975
b002409c-3a3e-4c74-8668-3fd47aa30dc0,2.41,2.36,usd,paypal,us,us,1320
11f016c2-affd-4aab-aebe-4bc9390b49fb,2.2,2.16,usd,paypal,us,us,2070
39957058-3b3c-4136-aefd-75e3d3ccb289,1.0,0.99,usd,amazon,us,us-staging,795
5b7f2c2b-cf63-40c6-b70c-1ea7f92456a3,0.61,0.6,usd,amazon,us,us,210
2be62320-d2dd-49c7-89a3-0982708b9fdf,1.25,1.25,usd,paypal,us,us,1620
08679004-151c-4f64-9daf-21143c77f9e6,2.87,2.83,usd,paypal,us,us,555
2dfbce3f-32f3-4240-9f30-1a8c69540564,19.33,19.3,usd,target,us,us-staging,420
97bfd5bd-49fc-4bb1-b5be-9c20e46e10f5,2.5,2.47,usd,paypal,us,us-staging,90
5362bea1-211e-4193-922d-5bf765a136f7,1.6,1.58,usd,paypal,us,us-staging,675
d7a92027-6e39-4e31-be8b-055816beace9,0.76,0.75,usd,amazon,us,us,750
d6657afe-4070-4732-84be-f199a7357d07,1.07,1.07,usd,paypal,us,us-staging,1380
45f2ffe5-4643-4db4-9085-4702d3dbdc31,2.11,2.07,usd,paypal,us,us,1125
97dc5d5a-eb3a-438e-8ca2-16b288e13598,20.06,20.02,usd,paypal,us,us,1140
e5b3dcf9-80dc-4fe2-a269-635e7206459f,7.35,7.35,usd,paypal,us,us-staging,570
cb56b66c-da02-4231-85d0-d868fb831adb,2.82,2.72,usd,paypal,us,us,525
22a2379f-3640-42a0-99cc-040768c7787d,0.35,0.34,usd,amazon,us,us-staging,1035
584994aa-7b88-48ce-8e15-e9d4fd003c9a,2.75,2.71,usd,paypal,us,us,1320
71d9c5b7-047f-4d47-9f2d-6e3b815b8d4e,2.04,2.0,usd,paypal,us,us,4200
3b3bc30a-0ebb-49ed-89b6-461235e3cf71,2.05,2.02,usd,paypal,us,us-staging,140
5b389465-62e7-4e65-b64c-51d019fd0f41,2.22,2.16,usd,paypal,us,us,2700
617aa8eb-077b-4637-90ec-794db76983bb,2.47,2.37,usd,amazon,us,us-staging,6500
73b5ba8e-bb9f-4f94-8659-556efcee7954,6.7,6.63,usd,paypal,us,us,300
a6ac97fe-d0f6-4db7-a199-904de6eb6c14,2.01,2.01,usd,paypal,us,us,19720
e836bf84-08e1-44fd-a701-4a7789ad7178,1.26,1.26,usd,clean_air_task_force,us,us-staging,18840
e836bf84-08e1-44fd-a701-4a7789ad7178,1.26,1.26,usd,paypal,us,us-staging,18840
400b10d0-cb91-4370-a659-6153f740e1c0,1.55,1.52,usd,paypal,us,us-staging,11220
715e2214-9266-4a29-a949-25f6f0875975,0.52,0.52,usd,paypal,us,us-staging,2720
62e6097b-b394-468d-aa9e-8691e81beb84,2.39,2.36,usd,paypal,us,us,17300
44170505-02e2-4af4-b377-5f7f38f097de,2.22,2.19,usd,paypal,us,us-staging,200
a4e4104c-26a5-4f86-8a87-53b3dd7fbf3f,1.21,1.2,usd,amazon,us,us,96
93345220-8e49-4448-bf3a-ba82a890b0e1,2.05,2.01,usd,paypal,us,us-staging,132
48d999f6-084a-45bc-a9a6-90e5f925c507,8.01,7.47,usd,paypal,us,us-staging,90
1f549ba8-87fb-424d-9d3d-40245a7b7a10,2.52,2.52,usd,paypal,us,us,254
f8fe40cb-f90a-434c-abf2-a2696d2f0c7e,16.16,15.91,usd,paypal,us,us,336
a91ab58e-c94d-4c3c-986d-51c988a8c05e,2.12,2.12,usd,paypal,us,us,102
a6d00445-faf6-4851-80c1-b72493d115cf,1.89,1.87,usd,amazon,us,us,102
8ddd64f1-0e32-4e83-bcc9-023a9a3d057c,4.7,4.64,usd,paypal,us,us,5070
bab22e2c-c1b8-4501-b5c0-25b5d1fd5764,2.39,2.37,usd,paypal,us,us-staging,3780
57b8f6af-4278-4581-99b9-bde3f65403e4,2.16,2.11,usd,paypal,us,us-staging,26220
610bc06d-a771-4426-9145-912119066ae4,2.16,2.11,usd,paypal,us,us-staging,7890
f27aa903-d30f-4a39-ba7b-d96a004eeaba,2.66,2.62,usd,paypal,us,us,15330
e5834be1-f109-4485-a467-fe425013f165,4.53,4.51,usd,paypal,us,us-staging,22110
b1ccdeb9-2caf-48ba-a85f-b276c7b73ba7,3.42,3.37,usd,paypal,us,us,2080
e73a3081-18f5-41fb-a7fb-7ca1ac808794,2.1,2.01,usd,paypal,us,us,1953
7e1cea71-5021-4156-ac4a-aa2c410a4dc4,2.46,2.35,usd,paypal,us,us,2023
7b3894c2-17b6-491a-bdb3-20b081f3bb66,1.11,1.06,usd,amazon,us,ios-us,541
2609b891-67de-40e7-999f-2c189821647f,2.71,2.68,usd,paypal,us,ios-us,1241
08fab7cd-e014-4da4-87c9-6c984cd6928c,2.15,2.06,usd,paypal,us,ios-us,1755
2edcc451-365e-4fd2-bd6a-2f20e6e1ec32,0.42,0.42,usd,amazon,us,ios-us,48
d1b98cf4-ed8a-4fbc-b5ea-33f03617bca2,0.67,0.67,usd,amazon,us,ios-us,1580
8ef38cf1-3081-42f5-9972-5179876d5acd,2.64,2.63,usd,paypal,us,us,1110
f038a7d6-5d4b-4074-b809-827e12db7352,0.49,0.49,usd,amazon,us,ios-us,4160
b6dfb4d0-1bf3-4a82-bd7c-cd15bcb52589,2.76,2.69,usd,paypal,us,ios-us,1340
e4188f43-6e8e-4c18-98af-0f73fc74e9a0,2.41,2.36,usd,paypal,us,ios-us,290
91006e58-3b69-44be-b172-d69aac1b19c0,2.83,2.77,usd,paypal,us,ios-us,700
ce7bbef7-5770-4e92-bac3-255232b822d0,2.99,2.89,usd,paypal,us,ios-us,1680
a0497a34-1a00-4ae1-9a6c-3e48b4b6678c,0.32,0.32,usd,amazon,us,ios-us,510
fcfc1775-4b7e-452b-8796-a5f2a127eec7,2.54,2.53,usd,amazon,us,ios-us,390
80761e9d-ef29-4d4a-93b3-61f9dac7aa98,0.15,0.15,usd,amazon,us,ios-us,360
966eff16-18e0-44cd-8120-59ff993b7a47,2.88,2.87,usd,paypal,us,ios-us,240
16abbe10-c357-46c6-ab1d-8143ff050d94,4.59,4.59,usd,paypal,us,ios-us,1800
ce63448b-9c1e-41fb-b840-5706fd08ea72,1.12,1.12,usd,amazon,us,us,652
a00ed51b-e0dc-4c97-87a8-49e093fe980b,3.19,3.06,usd,paypal,us,us,912
99f7aed6-0766-4483-b547-0b8124a27f42,0.33,0.3,usd,doctors_without_borders,us,us,843
76a303d9-c752-4ab4-a085-8fa24390ed77,2.42,2.41,usd,paypal,us,us-staging,1460
8ed510ca-e09e-49fb-ab38-2a6a1dd7273b,1.02,1.01,usd,amazon,us,us,1280
1416dbff-4e5f-464b-90e8-c85a6e230b0c,3.21,3.13,usd,paypal,us,us,890
ed091c7b-44ac-4e5a-9fbb-c2200b3769a6,0.84,0.83,usd,paypal,us,us-staging,740
83c44fb9-de1d-44ee-aa0e-e98a1f7567ae,2.34,2.16,usd,paypal,us,us,740
2939a425-e9fc-4bb7-a418-cd4ca9a1264f,0.27,0.26,usd,paypal,us,us-staging,390
722be6fb-14d9-4f28-8347-adffbe06e489,0.27,0.27,usd,amazon,us,us,1070
9491306e-b3ec-44cd-993b-781f52998780,3.19,3.11,usd,paypal,us,us,710
944dc4b5-7b53-40e6-ad62-e76183fce582,5.94,5.85,usd,paypal,us,us,610
1fd96d59-312b-4672-afea-ada848f4b4bf,2.11,2.06,usd,paypal,us,us,3800
11961f1b-cf2b-4e8d-9ddd-5f5f818634be,2.27,2.26,usd,paypal,us,us-staging,460
ed0b35e6-d846-4398-b06a-8aeee8af89ec,2.12,2.08,usd,paypal,us,us,460
c7be15df-9fcb-4066-b7ad-b4237f2687b5,2.01,2.01,usd,paypal,us,us-staging,480
dddd1bdc-60be-4f7f-b115-dd672895dc18,2.26,2.25,usd,paypal,us,us,1140
2cf5f17d-921e-4226-9e9a-1da1e5262b68,0.37,0.36,usd,paypal,us,us,140
0399cd85-d673-4583-b4c4-8180aaf058d9,2.63,2.54,usd,paypal,us,us,530
2b98b44d-24d5-4e56-9897-9e0c8926ea42,3.83,3.77,usd,paypal,us,us-staging,480
6124b9cf-7ecd-4b99-bc7d-955cc6e2f1cb,2.29,2.23,usd,paypal,us,us,1450
a8261042-2944-4a01-99c0-c50309024ad2,2.19,2.12,usd,paypal,us,us,3420
3332db59-bd92-4e54-a2bf-e1678b1c969b,3.72,3.57,usd,paypal,us,us-staging,370
226d9679-b264-4adb-bf32-7c3563b0fec3,2.18,2.13,usd,paypal,us,us-staging,460
062320f1-298e-4231-a99c-89f0f356d8a6,3.59,3.51,usd,paypal,us,us-staging,660
2d7bf9da-ba4f-4601-9597-8d12fa3a784c,2.43,2.3,usd,paypal,us,us,580
fdedcff4-21d6-4108-acac-20ce2049e5a2,2.12,2.11,usd,paypal,us,us,2120
c29a2e77-0357-4563-ab80-c7a054d32648,0.47,0.47,usd,amazon,us,us-staging,350
00558f1c-fa85-4447-abdf-bb6a1a8fab40,5.4,5.2,usd,paypal,us,us,820
21ff656f-67c5-451e-bda4-523660863531,2.23,2.21,usd,paypal,us,us,6
bccd2aac-136a-4c92-a781-2834c7f14054,0.08,0.08,usd,amazon,us,ios-us,30
00e8504d-3e15-4386-b1bf-fabbb493391f,5.28,5.1,usd,paypal,us,us,1974
ba68f07c-480c-4ae4-a0e9-8ca38840ad27,0.2,0.17,usd,amazon,us,ios-us,330
f3b75368-c5ae-4db6-8e47-e56e4c2041f0,3.63,3.49,usd,paypal,us,us,446
281c8290-213a-48e6-97e7-7c42906e52fb,2.08,2.02,usd,paypal,us,us,2802
f05ea0cc-b3d8-4469-bec0-bd5ddc42aec6,10.26,10.18,usd,paypal,us,us,3830
4a06a22c-10b2-42e3-aa96-3639140d2930,0.11,0.11,usd,amazon,us,us,1313
da2aeb3d-1d01-4f54-a2e8-682c90ec7ef1,2.96,2.96,usd,paypal,us,us-staging,1320
d5aa6377-c482-4627-9342-e76392516578,3.93,3.78,usd,paypal,us,us,368
4ff7edbd-2098-4103-a383-42d760f27c94,2.26,2.16,usd,paypal,us,us,1071
9a32757c-0ede-4ae4-b537-7996c3de7ddf,2.47,2.45,usd,amazon,us,us-staging,1591
30637793-fda2-40ca-8944-045ffd047e43,3.29,3.25,usd,paypal,us,us,807
96956991-6ef6-4f34-81aa-e7db71401d54,2.11,2.09,usd,paypal,us,us,401
63b2a87e-d684-42f5-b8ba-0687709cc816,5.44,5.38,usd,paypal,us,us-staging,204
d32bc2a7-b910-401f-8a11-755102d7ef0c,2.77,2.65,usd,paypal,us,us,966
5a8f06c2-9b5f-4cb5-b8e1-ab6616eb9c2b,4.55,4.43,usd,paypal,us,us,903
5fdc1306-a19a-4c59-9a24-9f6cb936298f,2.21,2.16,usd,paypal,us,us,460
fcdf8c2a-a3fd-45c7-b44c-b4cc1c8c9559,3.02,3.02,usd,paypal,us,us-staging,590
cc33a6d6-4620-4622-8e41-efaf93f8fc76,0.62,0.59,usd,amazon,us,ios-us,1348
5823c58a-ebcb-44c9-a223-45395574aaf2,0.64,0.64,usd,paypal,us,ios-us,5505
8b245929-ea01-4241-8e4e-21aae716bdfb,3.57,3.54,usd,paypal,us,us,2657
c4a19b4b-4784-40d9-a8c7-df958481f469,1.56,1.56,usd,paypal,us,ios-us,1232
78828c99-ccff-40d4-9894-b7a4e6dae81b,2.67,2.65,usd,paypal,us,ios-us,2420
3397865b-6474-4f34-9396-b1b399e745b7,1.36,1.33,usd,paypal,us,ios-us,9340
cfd001d5-5b28-47a6-a0e8-df7d243950b4,2.19,2.16,usd,paypal,us,ios-us,850
2de2407f-4040-4114-9376-ac7299603f36,1.15,1.15,usd,amazon,us,ios-us,1750
f5a0c676-1158-4103-970d-86026b9dee8d,2.17,2.11,usd,paypal,us,ios-us,1150
0fb30d86-215d-4878-afb6-0d4af62e19e1,0.84,0.82,usd,amazon,us,ios-us,3450
9a9ca530-bc75-4f2e-97e7-ca8a836cbc35,4.94,4.9,usd,paypal,us,ios-us,6420
208d967c-2912-4a72-b558-f03666c193a1,2.54,2.44,usd,paypal,us,us,311
370397cb-3363-4644-86be-78785202c4e4,2.04,2.03,usd,paypal,us,us-staging,2627
5883ff5e-ee05-4d0d-8b44-f5fd553c2db6,2.91,2.8,usd,paypal,us,us,1882
225e14b7-9c79-429c-be9d-cec84fdf2781,0.48,0.48,usd,amazon,us,us,1594
c4974136-38d2-4b33-88da-2a48f17330fa,2.6,2.55,usd,paypal,us,us-staging,4307
4c63a3bf-d483-4496-b8ed-3df66b31f826,7.52,7.51,usd,paypal,us,us,1765
